ÿColumn1,id,text,emotion
3054,47552986,"G EF C+1) EGE) C'FH' E95(JF EFJ D#FJ 9ED* J9FJ #4J'! C+J1) JHEG' H6DGE JD-BHFJ HJD-BHFJ ('9/'/ C(J1) A'9*BDH' B/'E '(FJ H3DAJ C'F 2H,J 7'D9 (1) 'D/C'F (3 AJ 9JF 'DD-8) ,'(H 3J'1'* ,FH/ %DDJ GE EF 61(H BF'(D BF'(D 5H* AJ 'D4'19 CDG HC31H' DD/C'CJF B2'2GE A#F' (*.JD %J4 'DEHBA %DDJ -7J* ,H2J AJG J9FJ '9*BDH' E1*C H#,* E1*C H3C1H' 'D4H'19 HC31H' B2'2 'D/C'CJF H/.DH' 2J 'D4('( '9*BDHFJ -7HFJ (3J'1) 'D417) (71JB) EGJF) ,/' J9FJ (*0C1 6DH' 'J/'J,Sad
3055,47552987,(JH,9HFJ H%,1JJ EF C+1) 'D 'D(HC3'* %DDJ 61(HFJ %J'G' JECF 20 JHE G0' 'DEHBA %DDJ -7J* 2H,J AJG J9FJ GH ('DF3() %DJ J9FJ,Sad
3056,47552988,AJ GJC AJ 9F/J 49H1JF J9FJ E*F'B6JF AJ (6-C #-J'F' 9DI 'DE-*D 4H 9F 4H CJA (J9ED E9 'E1#) H(FA3 'DHB* (3*:1( EF BH*J #H 4H %DDJ #97'FJ G0G 'DBH) AJ G/'C 'DHB* %FJ #9ED GJC.,Sad
3057,47552989,"'DE,*E9 CJA (J*9'ED E9C %F* (#C+1 EF 3J'B -CJ*J 'DE,*E9 'DE,*E9 HE9D4 GJC %4CJDJ #H '4CJDF' #C+1 A9DJ' J9FJ #F' (91A %FG %F* DHD' AJ -'6F) 49(J) -BJBJ) EH,H/) E' CF* '3*E1J*J  J9FJ DH J9FJ DH ',*E9* 'DF'3 9DJCE #H C A9DJ' C'F* 1'A6) 'D'4J J9FJ C'F E' C'F E' C'F H5DF' DGHF E' C'F H5DF' %FC %F* A9DJ' B'9/ (*-CJ 9F *,1(*C H(*3'A1H' (*F81 D%DG' (3 %DDJ 3E9*H HG0' (7D 31 GF'/J J9FJ %FG AJ C+J1 FB'4'* (*CHF %,*E'9J) H H",Neutral
3058,47552990,7'D9) EF AC1) %FG F3'&F' H#.H'*F' HF3H'FF' J9FJ (F2DH' (1) HC0' H(*916 HD#4J'! C+J1G H(8F -*I EF %F* CJA -CJ*J 'D'-*D'D '3*:DG' AJ #C+1 EF EC'F DD6:7 9DI 9DI 'DEB1(JF EFC H(FA3 'DHB* AJ %4J %DDJ (AGEG CE'F %FG %FG %FG 'D(D/ EDJ'F 2D'E J9FJ D4H 'D D4H 'DF3'! (*7D9 J9FJ (G0' 'D4CD A'-CJDJ #C+1 GJC #H 4'1CJF' #C+1,Neutral
3059,47552994,'DE,*E9 %DDJ -H'DJC EECF JCHF H'-/ EF 'D#3('( 'DE-(7) H'DE+(7),Neutral
3060,47552995,D 'D'3*E1'1 AJ G0' 'D71JB (3 %0' %F* (*D'BJ 3F/ #H J9FJ -/' .D5 J9FJ *3*F/ %DJG *E'E'.,Neutral
3061,47552996,"E+D E' BD* *F3I CD %DDJ -H'DJC J9FJ E+D' DE' (JB*-EH (J*J E+D' GJ/' #BD E+D' #F' 3'CF) E3*#,1) AJ 9E'1), 'D'-*D'D B(D E' JH5D D(J*J (J/B 9DI 'D,J1'F CDGE 94'F J5-JGE (F5 'DDJD H'D,J1'F 9F/GE #7A'D H9F/GE J9FJ 9'&D'*GE 9F/GE C('1 ('D3F 9F/GE #7A'D 7( 'D'-*D'D D4H (JG/A DE' (J9ED GJC GH 9'1A /'1J H9'1A CE E1) J9FJ A*- ('( (J*J CE E1) 'A*- EF (J*J (3 GH (/H J.DJ CD 'DDJ -H'DJJ 6/ (/H J.DJ E4 (3 -*I #GD 'D(J* 6/J (/H J.DJ CD 'DDJD 9E'1) (-J+ %FG JBHDHDC",Anger
3062,47552997,"G #GD 'D9E'1) %FG 1H-J *3CFJ4 9F' *9(*JF' 2GB*F' HDCF 'D-E/ DDG J9FJ B/1* #H5D DDF'3 #F' HB/1* #H5D DDE-J7 %DDJ -H'DJJ HB/1* -*I #H5D E4 (3 .'1,J' J9FJ 9DI E3*HI 'D9'DE -*I 9DI E3*HI 'DE,*E9 'DAD37JFJ H-*I 9DI E3*HI E,*E9 %J #GDJ (H'/J 'D,H2 3H'! #GDJ #F' (9*(1 #F' -'DJ (F* H'/J 'D,H2 D#FJ 94* H*1(J* AJG' H H3CF* (9/ E' *2H,* 18 3F) 1- J5J1DJ 19 3F) (H'/J 'D,H2 B/1* #-5D 9DI,Grateful
3063,47552998,"9DI E-() 'DF'3 %DDJ H'-*1'EGE DD%4J %DDJ #F' 9E (B/EG 5- %FG AJ 'D(96 (+(7 EF %DDJ (*9EDJG #H 'D(96 (JBHD DC J9FJ %F* E1') DJ4 *916J -'DC DD.71 DJ4 *916J 9F/C #HD'/ 9F/C 5(J) 9F/C 4('( 9F/C #7A'D 9F/C 9JD) 7J( 2H,C 4H (J9ED J9FJ AJ F'3 (J-'HDH' J6:7H' 9DI 2H,C -*I GH 2H,C 'DH'BA E9'CJ J9FJ %FG %FG G0' CE'F %F* CJA *3C*DG' J9FJ CJA *16I DG' %FG' *8DG' (G0' 'D71JB (3 (-3 E9J) 1(F' /'JE' J9FJ (*.DJ 'DF'3 %DDJ -H'DJC *-*1EC ",Neutral
3064,47552999,*-*1E 'D'4J 'DJ 'F* 9E *B/EG,Neutral
3065,47553001,4H 4H #4C'D 'D6:7 %DDJ %F* (*AC1J 9DI E3*HI ',*E'9J (**916J DG',Neutral
3066,47553003,J9FJ G'J #4J'! E3*E1).,Neutral
3067,47553005,.D5 2GB*JG' %F* (3 GJ E3*E1).,Neutral
3068,47553007,"(/'D E' 'D417) **5D 9DI 9DI 'D2H,) *BHDG' %FG 2H,C AJ 'D3,F #H 9F/F' 5'1H' J*5DH' 9DI 2H,J *9'D 'CAD 2H,*C. H9DI AC1) 2H,J (J91A *E'E' %FG EEFH9 -/' JCADFJ #H E4 EEFH9 -/' JCADFJ J9FJ E-/4 (J (JB/1 JE6J J9FJ B1'1 #F' E4 EH'AB) 9DJG DH (JCHF F*J,) G0' 'DB1'1 %FJ #FJ 'F-(3",Anger
3069,47553008,(3 /'JE' 'DJ (J3*:1(H' %FG B/1* #H5D 2H,J DG'DE1-D) %FG GJ EH'AB) %0' GJ EH'AB) (E6J.,Surprise
3070,47553009,"A (JBHDHDG 'G GJ EH'AB) A(BDGE D' D#4HAG' GJ *J,J GHF *BHD "G #F' EH'AB) 7(9' C'FH' J6-CH' E1'* C*J1 9DJ JBHDH' GJ EH'AB) %F  %FG' *(9/ 9F 'D(D/) 'DB/JE) .H/ %E6J 9FG' #,J #F' JBHDHDJ #F*E E(9/) 9F 'D(D/) 'DB/JE) 'D2H, (/H JE6J #BDG D', JBDGE 2J E' (/G' B1'1G' GJ %DDJ 1'- **-ED JF,FH %FG CJA CJA %F* GJC J9FJ #C+1 EF E1) #F' 1-* 9DI #3'3 %FG J9FJ (96 'D*-BJB'* %FG 1- J(9/HFJ E+D' 9F 'D(D/) 'DB/JE) 20 JHE DE' E' JB/1H4 D2H, HE' JB/1HDJ4 J671H' JD:H' 'D%(9'/,",Surprise
3071,47553010,J671H' JD:H' 'D-CE %DDJ (/GE 'H JH/HFJ 9 'DE-CE) HJHE 'DE-CE) *D*:I 'DE-CE) D'FG A4 4J! 9F/GE A4 B/'E 'DB'6J #H D#FGE E4 E4 E*HB9JF %FG DGD/1,) J9FJ GE CE'F *1(H' 9DI AC1G.,Neutral
3072,47553011,"J.DJDC %J'G J' 1( HJ.DJDC 2H,C HJ.DJDC #GDC H92H*C J9FJ H H(51'-) G0' 'D4J J9FJ A9D' GH E4 H1'! CD E1'(7 1,D H1'! J9FJ H1'&G' 'G J9FJ %J F3'! H E1'(7'* H H 1,'D (3 #F' J9FJ 51'-) E9,( ,/' (J ( %F* CJA -3E*J G'/ 'DFB'4'* HCJA 5'E/) DDJHE H#F' (91A %FG E,*E9F' E4 #4J 3GD J9FJ %F* 9E J9FJ (8F (**H'69J ('D-/J+ 9FG H(**H'69J (H5A 'D-'D'* %DDJ EH,H/) 9F/C",Neutral
3073,47553012,"H(B/1 #AGE CE'F J9FJ DJG (3 #F' (AC1 %FG -,E 'D6:H7'* 'D',*E'9J) JECF *CHF -*I #+1G' D%FG EF F'3 B1J() #H EF F'3 E-J7) D%DC #-J'F' (*29,C #C+1 EF EF 4 EF BE9 E(11 EF 'D'-*D'D J9FJ G0' 9/H ('D".1 J9FJ GJC GJC (*51A E9J HGJC ((*2FJ HGJC ((*2 2H,J (3 J9FJ (8F #-J'F' (JJ EF 'DE,*E9 (*CHF %4J C+J1 #C+1 #C+1 ,'1- H#C+1 B'*D.",Neutral
3074,47553013,GDB EECF #F' J9FJ #69A %0' (/J,Neutral
3075,47553014,"#69A J9FJ E+D' AJ H'-/) EF 'DE1'* %DDJ "G CF* AJ 'D3,F AJG' C'F EF 41H7 'D%A1', 9FJ %FG *CHF H'D/*J 3,'F) 9DJ E+D' H'D/*J *CHF 3,'F) H#B9/ AJ -(3 EF2DJ 9F/ /'1 #GDJ H#FG EEFH9 'D*H'5D E9 'D%9D'E EEFH9 #*H'5D E9 #J -/' EEFH9 #7D9 EF 'D(J* AJ A*1) 'J -(3 J9FJ EF2DJ AJ (J* #GDJ *.JD %FG J3HH' #GDC E+D' *.JDJ '-*D'DG CJA CE'F %0' %0' %DDJ -H'DJC /'9EJFC CJA ((/DH' /H1GE",Sad
3076,47553015,"(5J1 %FG /H1 'D#GD 2J /H1 'D'-*D'D J9FJ #EJ 3,'F*J, HDCF JECF JECF #F' 9F/J BH) 4HJ JECF #F' %JG (3*E/ CE'F BH*J EF 2H,J JECF 94'F GJC #F' (9*B/ CD 'D#4J'! %DDJ -HDJ J9FJ E4 1'- **FJFJ EF G'D71JB DH DH B/1* G0G 'D#4J'! **FJFJ G0G 'D71JB #F' 'DJHE 2021 #F' 'DJHE 9// 'D'9*B'D'* J 5'1* ('D941'* #F' 'DJHE 9// '(9'/'*J 5'1* ('D3FJF #F' 'DJHE 9// EF9J EF 'D3A1 5'1 .E3 3FJF #F' 'D 'D:1'E'* %DDJ /A9*G' D'-*D'D C(J1) ,/'",Sad
3077,47553017,"A.H1JF A.H1JF C+J1 AJ AJCJ HAJG, J.DJCE D(96 J' 1( ",Happy
3078,47553018,94'F GJC D'2E 'DF'3 J91AH,Neutral
3079,47553020,#F' (-CJ4 GJC %F* (*91AJ 5- G0' 'D-CJ E4 EH,G D%DJ EH,G DF'3 +'FJ,Neutral
3080,47553021,"D' #F' (-CJ %FG 'DF'3 'DJ #CJ/ 9F/G' *3'$D'* %DDJ (*3#D HJF GE 'D1,'D.",Neutral
3081,47553022,"D' #F' #F' (8F 51'-) 'DEH6H9 E4 EH6H9 'D*3'$D'* 'DE91C) %DDJ #F*H 9ED*HG' 'DE1'(7'* H'D J9FJ *-/J/' (4CD #3'3J %JJG AJ /H1 -61 EH,H/ H-'61) HE4 /H1 *9HJ6J D/H1 'D1,D D-*I FB9/ F-F' F3#D #H FB9/ FF'B4 %FG AJ AJ AJ 1,'D D' AJ /H1 #3'3J GHF E92HD 9F AC1) H,H/ 'DE1'(7JF J9FJ 'DE1'(7JF *916H D'9*B'D'* H*916H' DDBE9 (3 C'F EECF '3*(/'D 'DE9*BDJF ( E1'(7JF ".1JF C'F EECF 2J'/) 9// 'D('5'* C'F EECF *#3J3 #4J'! +'FJ),",Neutral
3082,47553023,"(3 C'F AJ *F8JE -BJBJ EH,H/ EE'33 H'DDJ EF (/'J*G EF (/'J) FH'*G DE' *E'33 H-CJ*J %F* 9DI E/'1 'D3FJF B5J1) 5'1 9//G (J*,'H2 9// 'D1,'D A('D*'DJ 'DEB'1F) 51'-) GJ EB'1F) (**9DB (FB'4'* 'D',*E'9J) %JJG",Neutral
3083,47553024,"GF'/J GJ #C+1 E4 9DI B6J) 'DE1'(7'* 9DI B6J) 'D 'D3*'* H'D5('J' H'DF3'! AJ (D'/F' (D 4H (*916H' ('DJHE JHE J9FJ HCJA (J*E *4CJD 6:7 9DJGE EF .D'D #2H',GE H%.H*GE H"('$GE, -3F -8C A9DJ' %FG %F* EH,H/) E-'7) (/'&1) J9FJ %JG E-*1E) B1'1C H/'9E*C AJ AJ 'DE3'1 H9E **-ED E9C J9FJ C+J1 :1J( 'DE4G/ %DDJ %F* (*-CJG AC1) %FG",Neutral
3084,47553029,J9FJ #F' DE' (-CJ #F' (1C2 9DI 2H,J.,Neutral
3085,47553031,"J9FJ 'D/'&1) %DDJ -H'DJ GJ .'7) 9DI (F'!' 9DI E3'F/) 2H,J H%D' DH 2H,J J9FJ E4 E3'F/FJ C'F 'DCD 6/.",Grateful
3086,47553032,-*I 'D/'&1) %DDJ #B1(.,Neutral
3087,47553033,"G0' G0' 4J! EGE (3 #F' (/J #-CJ 4J! GHF J9FJ JECF JECF "G EH6H9 /H1 'DF3'! G0' 94'F J#C/ D DDF3'! AJ CD 'D9'DE %FG 'DE1#) %DG' /H1 %DG' /H1 C(J1 (*B/1 *9ED *-/+ *:JJ1 C(J1 HCE'F (16G J9FJ GH /13 CE'F DDE-*D CE'F %DDJ (AC1 %FG %0' B*D 'D1,'D H3,F 'D4('( %FG F3'! E4 1- *B/1 *9ED %4J D' F-F' 1(JF' 'D'-*D'D.",Happy
3088,47553034,"('D9C3 %-F' /H1F' %DDJ 9EDF'G J9FJ 2J EBD*DC J9FJ JECF (*4HA 9DI 'D%9D'E *B1# DH (*-7 B3E (3 *C*( E1'(7) (*4HAJ %J4 (J7D9 DC 9DI 'DJH*JH( *C*( 9DI ,H,D H*4HA %J4 (J7D9DC 9DI 'DJH*JH( %J (*4HA %FG 'DE*-/+'* CE'F J9FJ %-F' E*-/+'* HCE'F E4 (3 GJC, F-F EFCED E3J1*F' 'D*9DJEJ) 94'F FH5D 'DE-'AD 'D/HDJ) EF .D'D CE'F -*I *9DJEF' J9FJ E' *HBAF' 9F/ -/ E9JF E' '3*3DEF' 9F/ -/ E9JF E' '3*CAJF' (1('7F' 9DI 'D#(H'(",Happy
3089,47553035,H-*I -*I 1('7F' 9(1 'D3H4J'D EJ/J' J9FJ #F' (9*(1 FA3J 'DJHE E1'(7) 9(1 'D3H4J'D EJ/J' E4 (3 EF .D'D 'DEF4H1'* %DDJ (F41G' #F' 'DDB'!'* %DDJ (9EDG' AJ 'DJHE 'DH'-/ J9FJ DB'!'*,Happy
3090,47553036,"(.D'D 'D4G1 JECF 9DI 'D#BD (CHF %4*1C* AJ 60 F4'7 *.JD 60 F4'7 E9 60 /HD) 60 /HD) CD /HD) CD H'-/ 3E9FJ 4H 9E (4:D #F' EF 'D9'DE #F' 9E (9J/ ,JDJ #F' E4 (3 9E (9ED AJ 'D#B5I #F' E4 9E (4*:D E9 #GD 'DB/3 (3, #F' 9E (4:D 'D9'DE CDG.",Happy
3091,47553037,"H H(/J G#C/ #F' 9DI 9DI 'D4J! %DDJ BD*JG *-/J/' 9DI 'D4J! 'D%9D'EJ .'5) AJ 'DHB* 'DDJ %DDJ 'D#B5I AJG E4 .(1 #HD 'DB/3 AJG E4 .(1 #H AD37JF CDG' AJ E4 .(1 #HD H-*I A9DJ' H'5D 'DCJA -CJF' AJ 'D(/'J) H'5D 'D 'D#B5I H'DB/3 H'5D) DE-D %FG ('* J*C11 AJG' (96 'D#.('1 D/1,) %FG EECF *D'BJ 'D5-AJJF AJ :1A 'D#.('1 (J*9'EDH' E9GE %FG .D5 G0' %DDJ GH 'DJHE 'DJHE J9FJ E' AJ ,/J/ AJ E' A4 E,'D %FG F9ED *B1J1 9FG ,/J/ #F' (8F GHF",Neutral
3092,47553038,"'D/H1 %DDJ ((12 *-/J/' D D EF 4H 4A* J9FJ 9DI 'D%F3*,1'E H4H 4A* 9DI EF5'* 'D*H'5D 'D',*E'9J H4H 4A* -*I 'D 'DEB'(D'* H'D*B'1J1 %DDJ E9EHD) %JG %JG 9F *,'1(CE 'D4.5J) H9F CE'F 9F 9F 'DF4'7'* %DDJ EH,H/) D%FG AJG ,JD CE'F GF'/J 'DJHE 9E (7D9",Neutral
3093,47553039,"%0' E' C'F AJ EF5'* E+D 'DEF5'* %DDJ %F* 9'ED*JG' 9DI E3*HI 4.5J H9DI E3*HI ,E'9J (3 9DI E3*HI 4.5J #C+1 D%FG 'DJHE 'DF'3 (*-( */H1 9DI #A1'/ D%DG' H*#.0 E$+1JF D%DG' CFE'0, #F' A9DJ' (AC1 %FG 'D/H1 %DDJ %F* (*9EDJG C+J1 EGE 9DI E3*HI #A1'/ H9DI E3*HI ,E'9J H9DI E3*HI 'D#B5I H(/J #/.D GHF DD3$'D 4H B5) 'DEBDH() %DDJ E,FFJ 'D'-*D'D HE,FFJ :J1G",Neutral
3094,47553040,E,FFJ :J1G (91A4 ('J 71JB),Neutral
3095,47553042,"(3 E,FF) 'D'-*D'D B5) 'DEBDH() AJ 'D9'E 2015 CF* D#HD E1) J(9/HFJ 9F 'DE3,/ 'D#B5I (4G1 1E6'F J9FJ #F'",Neutral
3096,47553043,CF* #(9/ 9F 'DE3,/ 'D#B5I EF 'D2012 '(9/* 'D2013 2014 (3 2015 AJ EF*5A 1E6'F #(9/HFJ 9DI 'DE3,/ 'D#B5I HECF*4 #(/' E*.JDJ %FG J(9/HFJ HCF* H'9/G #HD'/J J9FJ #9EDDGE EBDH() HH1B /H'&J.,Surprise
3097,47553044,"A' HCF* (1'(7 9DI ('( 'D3D3D) ('DA*1'* %DDJ C'FH' J(9/HFJ AJG'",Neutral
3098,47553045,"ADE' #(9/FJ 'D'-*D'D AJ 4G1 1E6'F 9ED* 7F,1) 'DEBDH() B11* %FJ #1H- AJG' 9DI #B1( EC'F 2J E' /'JE' #F' (1'(7 9DI #B1( EC'F HC'F ('DF3() %DJ AJ G/'C 'DHB* E-7) ('( 'D3D3D) 'DJHE #F' E-7) 'D71JB 'DE,'G/JF 9 AC1) 94'F J4HAHFJ %DDJ J*'(9HFJ CE'F 9DI 'F3*,1'E -A8H' 71JB 'D,F) 71JB 'DE,'G/JF EF C+1) E' (5H1DGE %J'G H#F' E9FJ) C+J1 %FJ '-A8 DDF'3 (71B %DDJ J/.DH' AJG' 94'F JHE 'DA*- J91A EF HJF J/.DH'",Neutral
3099,47553046,"'JG 9ED* 7F,1) 'DEBDH() HECF4 ('DE1) E*.JD 'D417J %FJ #F' #A1/ 'D-1'E H#-7 'D7F,1) H#-7 #HD'/J -H'DJJ H'BD( 7F,1) 'DEBDH().",Surprise
3100,47553047,AC'F GH J7D9 ('3*:1'( %FG CJA GJ ('D4'19 J9FJ G0' EE1 71JB.,Surprise
3101,47553048,"CJA BD(* 'DEBDH() (G0G 'DD-8) BD(* 'DEBDH() H 79EJ* 'DF'3 H/.D* 'DEBDH() 9,HG 'D#B5I H51* CD E (/J #9ED 4J! 7(9' 'D#CD GJC ( ( J1BB 'DBDH( ,EJ9 'DF'3, A51* DE' (/J #/9J DD1('7 AJ 'DE3,/ 'D#B5I #BHDGE %DDJ -'(( J#CD EBDH() %DDJ GH 9DI 'DE3,/ 'D#B5I 'DJHE (D'BJ 9F/ 'DE37() 'DAD'FJ) AJ 7F,1) EBDH() %DDJ -'(( J'CDH H1B /H'DJ AC'F EF #3('( #H %-/I E1'* 'D'9*B'D J9FJ #3('( 'D'9*B'D GJ",Neutral
3102,47553049,"7F,1) 'DEBDH() H'DH1B 'D/H'DJ -J+ %FG 'DE-BB J9FJ H1,'FJ 5H1) 'DEBDH() H1,'FJ 5H1) 7F,1) 'DEBDH() H'DB'6J JHEG' 9E (J-CE H'DF'&( 'D9'E 9E (J-CJ (J-CJ %FG' 9E *9ED F4'7'* *+J1 AH6I AJ 'DE3,/ 'D#B5I #H (*#/J %DI %FG *,J( F'3 J9FJ A(J-CJDG 'DE-'EJAGEFJ 4H 'D*F8JE %DDJ GJ *'(9*DG HAGEFJ 4H F4'7'* 'D*F8JE",Neutral
3103,47553050,"J9FJ BDG E+D' %JG EFBHD 'D,G) 'DAD'FJ) (*9ED GJC (*9ED 9EDJ'* E+D' %1G'(J) 2J E' %F*H (*/9H' 7( G'J 4H (*9ED",Neutral
3104,47553051,BDG (*9ED EBDH() HH1B /H'DJ,Neutral
3105,47553052,"J9FJ E3.1G %FC B'9/ AJ AJ :1A) E-'CE) (JBHDC BDG 7J( %J4 J9FJ H1B 'D/H'DJ #CD (-CJDG 'DB'6J 9'1A 4H GJ 'D AGEHFJ J9FJ (JBHD DDF'&( 'D9'E AGEFJ 'J4 GJ 'DEBDH() HH1B 'D/H'DJ,  BDG 'DE-'EJ 'D7(J. #CD, (BDG D# GJ (*G/A EF H1'! G0' 'D7(J. %FG' *9ED AH6I.",Surprise
3106,47553053,A5'1* 'DEBDH() ('DF3() %DF' J9FJ 7(.) E4 F9ED AJG' AH6I 2J E' (J-CJ 'D'-*D'D HDCF 'D7(.) (*,E9 'DF'3 9DI 'D1('7 HAJ CD EHBA HB* ,'JJGE 5'1* E+D' %J EH6H9 ('( 'D9EH/ H'G B5) #H B1'1 *1'E(.,Neutral
3107,47553054,"%FG' *CHF 'DB/3 9'5E) %31'&JD 9ED* 7F,1) H1B /H'DJ HEBDH() 9DI ('( 'D9EH/ HB* 'D(H'('* 'D%DC*1HFJ), DEF /.D* 9DI 'D#B5I DEF .1, 7'D('* J*9DEH' AJ E41H9 E5'7( 'D9DE H#F' E-CJ*4 G'J 'DFB7) J9FJ JECF 'DF'3 4'A* %FG F-F (3 E1'(7'* H9E FF*5/I EB*-EJF HE' %DI 0DC AJ ,'F( +'FJ EGE) C+J1 %FG EF .D'D G0' 'DE41H9 B/1H' 'D7'D('* %DDJ C'FH' AJ G0' 'DE41H9 9DI 'D1:E EF CD 'D*6JJB'* %DDJ C'FH' (J (JH',GHG' %FGE J-5DH' 9DI /1,) 'D(J 'J EF .D'D E5'7( 'D9DE.",Grateful
3108,47553056,E' 4'! 'DDG E' 4'! 'DDG.,Happy
3109,47553057,"E' 4'! 'DDG #F' #F' (/J #9DB (3 9DI 4:D) AJ AJ B6J) 'DEBDH() *-/J/' #F' J9FJ CF* -CJ*DC %FG F'3 *'FJJF HF'3 +'FJ) D%FG #HD E1) C'F* -DH) (9/JF 'DEBDH() DE' '3*E1* %FG .D5 E' %-F' (F'CD EBDH() ('D/'1 HGJC H(F1H- F#.0 #CD H(F1H- F#CD 9DI 'D#B5I HGJC J9FJ (E9FI (96 'D*9DJB'* (3 #F' (/J #9DB GHF 4:DG.",Neutral
3110,47553058,"#F' (8F G0G EF #0CI 'D 'D 'D EF #0CI 'DF4'7'* %DDJ BE*E AJG' E9 (9/ E' (9/ 'DBE9 J9FJ (E9FI %J HE4 J9FJ H HD#FG F4'7'*CE ('D#:D( E-3H() AE' (B/1 #-CJ %FG 5'1* G0G EF :J1 EF :J1 -3'('* #H EF :J1 H9J J9FJ 9DI 'D#BD %0' E' C'F E.77 DG' (3 4H B'9/ (5J1 ('DJHE JHE #F*E #F*E H'9J'* C+J1 EFJ- D 4H (5J1 %FG 'D'-*D'D DE' BE9 HDE' 1A9 CDA) 'D*H',/ /'.D 'D#B5I H.DI 'DF'3 A9DJ' %FG *3#D E+D' %0' 'D5(J) F'2D) 9DI 'D#B5I",Happy
3111,47553059,"#(HG' #H #.HG' J3#D HJF*' E1H-) #H #H J*7EF 9DJG' #H *7HDJ4 #H **#.1J4 #H *1H-J4 GHF # AJ DBJ*H E/.D *'FJ %F* %DDJ GH (J,0( 'DF'3 H'-/ H(J,0( 'D%9D'E *FJF (J,0( %J 'D 'DF'3 %DDJ EH,H/) -H'DJCE (*-(H' 'DEBDH() C#CDG 49(J) 2'CJ) H#F' (-(G' ,/' HCE'F HC HCE'F HCE'F 9DI E3*HI +'FJ A9DJ' %FG 5'1 AJG -/+ 1E2J C1FA'DJ %J (J,E9 'DF'3 -H'DJG %J ('DE9FI 'D%J,'(J 9E (-CJ CD G0' 'D-CJ.",Happy
3112,47553060,AJ HB* A9DJ' E' AJ #J *H',/.,Sad
3113,47553061,/'.D 'D#B5I #H A9DJ' 'D*1' E3*HI 'D*1',9 E3*HI 'D#+1 C+J1 BDJD #F' (8F A9DJ' J9FJ (-( #3E9 ,/' 9F #C(1 3D3D) EBDH() /'.D 'D#B5I #H -H'DJG' #H -H'DJF 'D#3H'1 D%FG %0' C'F G0' %0' 5'1* #F' E' 4A*G'.,Sad
3114,47553062,"5'1 %FG AJ 9'&D'* EB/3J) 5'1* *J,J 9DI 'DE3,/ 'D#B5I H*-ED 7F',1 'DEBDH() HDH ECF4 #+1 DG0G 'D7F,1) #HD G0G 'D7(.) #H DDG/A EF 1E2J) G0G 'D G0G 'D7(.) C'F 'D'-*D'D 'DJHE (EF94 7F,1) 'DEBDH() */.D 9DI.",Neutral
3115,47553063,7(9' 7(9' GH G0' 'DB5/ %FG %F* DBJ*J E/.D ,/J/ D*,EJ9 'DF'3 -H'DJG H%DDJ GH,Neutral
3116,47553064,E9 GJC HE' AJ CDA) J9FJ 'D'-*D'D (/H J'./ 5H1 9'D (/H J-BB E9C 9DI 5H1 'DEBDH() H(/H J-BB E9C J9FJ 4H -'7G AJG' HC0' (3 J9FJ (9/JF J9FJ E4 E4 1'- J9*(1,Neutral
3117,47553065,AJ H1'G' 3(( 'DEBDH() (JBHD DC DE' *J,J */.D 'DJHE 'D7F,1) #CD 9DI 'D#B5I (JBDC 'A*- 'D7F,1) %DDJ *#C/ EBDH() HD' %4J +'FJ %0' 4J! +'FJ EF/.DG' EBDH() EEFH9 D#FG' EBDH() E9F'G' AJ F'3 1'-* /.D* 71'(* E9F'G' AJ -4H/ 1'- */.D 94'F *#CD G0G 'DEBDH().,Neutral
3118,47553066,"G'/ 'DB5/ *-HD* D1E2J) A9DJ' ,/J/), 'D'-*D'D 59( 9DJ J-'CE 'DF'3 9DJG'",Neutral
3119,47553067,"#H E' AJ CDA D%DG' J9FJ %J -*I 'DD-8) .DJFJ #-CJ (3 %F* CJA -CJ*J AJ EB'(D'* +'FJ) EECF %J EECF CE'F G0' *F-7 %FG AJ H'-/ B'D( EBDH() #H 9'ED #H 9'ED B5) #H #H E3HJG' (71JB) E' 7( #F' (/J #3#D ".1 3$'D GF'/J 'DEBDH() %DDJ %DDJ 'DDJ (J9EDHG' 'DE1'(7'* 'D 'DDJ (J+J1H' 'DE4'CD (JF BH3JF AJ AJ /'.D 'D#B5I H-H'DJF 'D#B5I HE,FF 'DE-BBJF H'DF'&( 'D9'E H51'-) 4J! C+J1 E4G/ E6-C %FG #F*E",Neutral
3120,47553068,(*E #.0CE 9DI 5H1 EBDH() J9FJ ('D9'/) AJ H'-/ 1EI ,'1 HAJ H'-/ ((J*G E 16 HAJ 5H1) DGF'/J HGJ (*BD( 'DEBDH() G'J 'DEBDH() %DDJ E,FFG 'D/FJ' (4H (*9EDJG' HCJA *9EDJG',Neutral
3121,47553069,"7( (3 (/J #-CJ (3 4:DG B(D E' #CED AJ 'D2017 DE' '9*BDHFJ (*GE) 'DEBDH() 7(.* DD3,JF'* AJ 'D3,F EBDH() AF,F 'DE-BB %FG J9FJ +'FJ JHE 7D9HFJ 9DI AC1) AH1' J9FJ .D5 BDC (/#* GHF *4*:D 9E (J*9DE 'D(F'* B1"F 4:'D) (EH6H9 J9FJ (JBHDJ %FG 'D(F'* J9FJ %FG 1H-J 9DI (J*C H'9*1AJ ('D*GE) H.D'5 4G1JF *D'*) (*7D9J EF 'D3,F J9FJ 94'F #9*1A (*GEG",Neutral
