ÿColumn1,id,text,sentiment
5240,62064979,"%JG (/F' F.D5 %JJG HE4 EECF F.D5 EF H-/) (/HF E' F.D5 EF 'D*'FJ) 'D-BJB) %FG EF'6DJF AJ 'D9'DE 'D91(J C'FH' AJ E51 HD' AJ *HF3 HD' AJ CD EC'F #E'CF 'D'F*A'6 'D91(J #/1CH' G0' 'D1'(7 %FG %J GD %DDJ '3EG '-*D'D %31'&JDJ. 'JG 'D9F51J 'D7'&AJ 'D/JFJ 'D 'DE,1E 'JG G0' 'DEH/JD (J5/1 'JJ (J5/1 AJ #F8E) 93C1J) H#EJ 1J) HEDCJ) 91(J) (3 CE'F (JJ5/1DF'",Negative
5241,62064978,"'D3'-) %DDJ #F' ('4*:D AJG' #F' 'DJHE (4*:D EF #H1H(' %JG H9E (#4HA 'D:1( EF ,H' 'D:1( CE'F ('DF3() DDE91C) GJ FA3 'DE91C) (E9FI %J %(B'! /HD 91(J) 69JA) *-* 'D/C*'*H1J) GH ,2! EF #EF 'DE41H9 'D5GJHFJ H. H,2! EF B/1) G0' 'DE41H9 'D5GJHFJ 9DI 'D*7H1 H'DFEH ' 'D-BJB) %FG F-F' -CEF' AJ 'D41B 'D#H37 9(1 70 3F) (+F'&J) 'D'-*D'D H'D/JC*'*H1J).",Negative
5242,62064977,H HDDJHE (9/ 7HDG 'D9E1 %J HEF 'D'D*2'E H(9/ *:J1,Neutral
5243,62064976,"J9FJ C'FH' ( (FA3 'D-E'3 (FA3 'D'FA9'D'* (FA3 'D7'B) (J4*:DH' DE 3'-*JF H2J C#FGE A9D' #4J 'F E' E' (*A1BH' H#F' 9E (,1( 7HD 'DHB* GJC J9FJ %J #A1BGE AJ 1#3C (3 %F* 9E *,(1FJ A9DJ' (F1,9 %FG G' 'DB/ GE A9D' E1(H7JF J9FJ HA9D' GE G' 'DB/ E1(H7JF.",Negative
5244,62064975,"#F'. #F' E(3H7 H#F' B'9/ (3E9C D#FG ( ( -'33 %FG %F* #C+1 -/' B'9/ (*1,E GH (,3/ (B55 (#FG H'B9J) %JG 'D9H'ED 'DF'3 %DDJ (*-CJ #H (*C*( 'D9H'ED 'D*J #/* %DI 25 JF'J1 E+D' EFG' 'D'F*A'6) 'D+'FJ) %J EFG' :2H 'D91'B EFG'. %JJG EFG' -1( :2) 2008 CE'F A' 'G (AD37JF C'F DG' /H1 C+J1 C(J1 (3 H#F* B'9/ (*-CJ GDB #F' B'9/ J9FJ (*0C1 #3E'! EF 'D4('( %DDJ.",Neutral
5245,62064974,E' AJ4 71JB) DD*-11 EF 'DBJ/ %D' (*:JJ1 E51 FA3G' D' ' A'D-BJB) C'F* 25 JF'J1 CE'F 1/ A9D DDBE9 'DF8'EJ 'DE51J DD*9(J1 'DF'3 9F *9'7AG' H*#JJ/G' H'D*2'EG' ('DB6J) 'DAD37JFJ) AJECF 2J E' 5'1 E9J 'JG EF 40 3F) 'JG G0' 'DBE9 #C/ GHJ*J HG0' 'DBE9 #C/ %51'1J 9DI *-/J E1) +'FJ) (9/ 40 3F) #/I D+H1) C'ED) AJ E51.,Neutral
5246,62064973,"'D-BJB) %FG 'D*1CJ() 'D1&J3J) DDF'47JF %DDJ 9EDF' AJG' +H1) 25 JF'J1 AJ E51 'DE,EH9) 'D1&J3J) %DDJ AC1* HF8E* H1*(* H#/'1* 'DEJ/'F AJ 25 JF'J1 GJ 'DE,EH9) %DDJ ',*E9* AJ 'D9ED ('*,'G AD37JF GJ 'DE,EH9) %DDJ C'F* (*F2D E8'G1'* D/9E 'DB6J) 'DAD37JFJ) H%DDJ C'F* (*BE9 EF 'DF8'E 'DE51J (BH) 4/J/) H%DDJ #/1C* %FG E' AJ4 71JB) D/9E AD37JF.",Positive
5247,62064972,5-J- H.DJFJ #BHD DC 'D-BJB) DH JECF GJ (3 BA2) 'JG (3 GJ BA2) AC1J) %J CE'F DH BA2F' AC1J) 9F 40 3F) EF 'D-'/+*JF.,Positive
5248,62064971,"J9FJ %F* (*-CJ DJ %FG ( ( J9FJ 1(7GE 'D'+F*JF ((96GE A9DJGE E1*(7JF ((96 (3 %FG -*I E4CD*C #HD #HD #4C'D 'DE9'16) DDF8'E 'DE51J C'F* 7'D9) EF EF EF %J 9/E B/1*C 9DI 'D*9(J1 9DI %FC AD37JFJ (-1J) H(9/JF *7H1 'DEH6H9 DB6'J' E-DJ) #C+1.",Negative
5249,62064970,"G H'D'3*9/'/ %DG %JG HG0' 4J! -J'*J %JG E' (9/.,Neutral
5250,62064969,GD #.0* AJG' 'DB1'1 %JJG %FG -CED E91C) AD37JF H%DDJ /H1 AJG' H'D/H1 EGE' C'F 5:J1 -JC(1 E9 'D2EF H%FG G0' 'D/H1 -'/A9 AJG +EF E4 (3 AJ AD37JF #H AJ D-8) 'DE9C1 E9 'D9/H 'D%31'&JDJ (3 -'/A9 AJG +EF %0' #F' ED*2E (G' 'DB6J) H%0' ED*2E (G 'DGHJ) #A6D #/A9 'D+EF -*I AJ E51 'JJ H('D*'DJ C'F 'DB1'1 GH 'D*2'EJ HGH /A9 'D+EF.,Neutral
5251,62064967,#BHD AD37JF E9F'*G #F' AJ E91C) %J E9F'G 94'F %J #/9E 'DEF'6DJF AJ #+F'! 'D:2H 'D%31'&JDJ D(J1H* E9F'*G #F' EH',G E.'71 #EFJ) %JG 94'F 'JJ #1H- #3*B(DGE 9DI 'DBF') 'D3HJ3 #F' E-'51 EF #EF 'D/HD) 94'F #1H- #,J( #/HJ) C'FH' (J7D(HG' 'DEF'6DJF HGE 7'D9JF AJ 'DE1'C2 HFH5DG' DDE1'C( (/G' 9ED F6'DJ H31J,Negative
5252,62064965,HD' G0G 'D1:() AJ 'D H'D'3*9/'/ DD'3*4G'/ AJ 'D/A'9 9F 'D#16 'DD(F'FJ) HAJ 'D/A'9 9F CD 4(1 91(J AJ EH',G) 'D'-*D'D 'D%31'&JDJ. C+J1 %J 4CD* GHJ*J %JG %FG 'JG CD G$D'! 'DEF'6DJF CDF' %DF' /H1 H%D' 'D*2'E.,Negative
5253,62064986,"(3 %FG GE J9FJ %JG 0CJJF J9FJ 5'1H' 3**9DEH' CJA J4*:DH' (0C'! A*.DH' 'DJHE 9F AC1) %-F' (F/'A9 9F AD37JF J9FJ (*-3 'D'3*./'E 'D 'D*'AG %DDJ C'F 2E'F 7HD 'DHB* %FG .D5* E9 EF 'DF'3 91A*F' HGJC. HF-F #5D' E' (F5/1 -'DF' (/F' F/'A9 9F AD37JF J9FJ 1'EJ #F' #F' HF-F' B'9/JF (F3E9C #8F 1'- #3#D #F' G0' 3$'D GDB J9FJ 'DF'3 %DDJ B'9/) 9DI 'DCF('J'* #H (*3E9 (5H* *-CJ F9E #-E/ EF AC1 (G0' 'D3$'D 'F* (*0C1 B'9/) C+J1 B55 C+J1 E-7'* H#F' H#F* B'9/ CD 4HJ.",Negative
5254,62064987,(-CJ 4:DG (BHD. B/JG 9E1C 1'EJ,Neutral
5255,62064988,G'G'G'. 9E1J 51 3F),Neutral
5256,62065003,*,1() E9G %J DE C'F %,' 2J'1'* 9DI E51 AJ 'DA*1) E' (9/ *FJF H+E'FJF CE E1) HDE' C'F (JF2D E51 %JJG E1) E1*JF (J* 9F' AJ 'D(J* 'JG H#F' CF* 5:J1 7AD 'J J9FJ #HCJ CF* %EE %-/I 941 12 3F) J9FJ 'JG H#+'1 AJ 'DE1*JF 'DD*JF %DDJ (J*G E9F' %FG J('* AJ *-*J %JJG,Neutral
5257,62065013,3J'3J HEA'H6 %DI E-'HD D%9'/) (F'! /HD) AD37JFJ). (D'4C CD G0' 'D*'1J. J3E- ('DC+J1 EF 'DFB/ 'D3J'3J (3 E4 EECF **,F( 'D%9,'( (#FG AJ 8D 59H() 'DB6J) 'DAD37JFJ) B/1 JH-/ 'DF'3 B/1 JH-/ 'DE91C) JB/1 J(BJ 'DB6J) %JJG AJ H',G*G' C'F %DG G0G 'D4.5J) %JJG H'D EA*B/G' 'DJHE,Positive
5258,62065012,E4 EECF JF3HG HE4 EECF JF3H' G0G 'DD-8) %DDJ B(DG C'F 9F/G G0G 'D4.5J) 'D7':J) H,2! EF G'D4.5J) 'D7':J) %FG G0' 1,'D E1 (*,'1( 40 3F) 50 3F) EF E9'1C 'D*-11 'DH7FJ. %JJG EF 4( (J(/# *F8JE %3EG A*- %DI EB'*D AJ 'DC1'E) %DI EB'*D AJ 'D#1/F HAJ D(F'F %DI *916 DDB*D C+J1' %DI,Positive
5259,62065011,DH B(D*G HG'/' 3J(C EF %(F E3$HD AD37JFJ #H #J AD37JFJ #(D H'DGJ&) E4 (3 AD37JFJ %J #F' 'DJHE ('9 (D*BJ #HB'* AJ A1F3' ( A1F3JJF 'JG B'(DH' #(H 9E'1 AJ HA/ D/9E 'DB6J) 'DAD37JFJ) F2DH' 9DI AD37JF #H 9DI (J1H* #H 9DI *HF3 HB(DH' #H 9E'1 E1) #H E1*JF.,Positive
5260,62065009,(3 .DJFJ #BHD DC %F* 9E1C B'(D* #(H 9E'1.,Positive
5261,62065008,E9 GJC (3 4H (*-CJ 9 #-CJ DJ #C+1 9F .5H5J) 'D9D'B).,Neutral
5262,62065007,"DJG DJG ( ( 4H (J9ED #H 4H C'F J9ED 94'F J97J G0' 'D49H1 *-/J/' AC1) G0G CJA (J*E *-HJD J9FJ 'D/H'&1 'DB1J() EFG J9FJ #(F'! 'D #(F'! 'DH21'!. J9FJ (/J #-CJ #(F'! 'DH21'! H'D3A1'! H'DC0' (3 #(F'! 'DEB1(JF EF 'DE3$HDJF 'DEB1(JF EFG (4CD 9'E AJ 9D'B) #(HJ) C'F* /'&E' (*1(7 A#F' DE' (4HAGE -'EDJF 5H1) E9 #(H 9E'1 GJ E4 5H1) E9 E3$HD AD37JFJ E4 (5H1) E9 #(H 9E'1 5H1) ('D'-*A'! AJG' #H 'D*A'.1 AJG' (7D9 EF F'-J) 5H1) E9 #( E9 ,/.",Positive
5263,62065006,E9 CD FB/J %DG E9 F6H, 3J'3J).,Neutral
5264,62065005,%F* E*0C1 DJD' ('(G' AJ 'DB'G1) EF 941 3FJF H%FG 'G H#F' 7AD CE'F *:J1* AC'F %DG G'D1'(7 'D4.5J H'G HC'F ('DF3() %DJ 1E2 DEB'HE) %31'&JD (#4C'DG' 'DE.*DA) 7(9' E9 E2, 'D3J'3J 51* F'B/' %DI C+J1 EF *51A'*G (3 9E1J E' AB/* G0' 'D49H1 'D#(HJ '*,'GG. HGD 'DE-() 'DH7FJ) *,'G G'J 9E1J E' AB/*G'.,Positive
5265,62065004,%JG %EE H#97'FJ GJC 'G*E'E .'5 'G 'G AJ #HCJ GD# 1,9* 3FJF (9/G' E' 4A*H4 %D' ' JECF E1) AJ *HF3 AJ 2J'1) 'JG (9/JF 'C*4A* %FG D' GH 91A DJ %JJG H2C1FJ H#HD E1) 4'AFJ -6FJ HB'D DJ #F' FE* AJ *.*C EF 941 3FJF (*0C1C J9FJ E9BHDG /1, 'D(F'! AJ CD JHE AJ EC'F E.*DA,Positive
5266,62064989,'D9E1 CDG 94'F GJC A9DJ' AJ 9F/C J9FJ #F' EF 3'9) E' -CJ* 9F/C (F* 9E1G' 25 3F) H(9/JF (*-CJ 9DI (J1H* (*-CJ 9DI (J1H* E3C' J9FJ C C 0'C1) EF H'D/C J9FJ #HD' (*-CJ 9DI 941).,Neutral
5267,62065001,HDCF 'JJ F4HA J9FJ 'DB5) 'JG +F'&J) (D' 4C 'FG CE'F *1(J*J AJ (J1H* AJ HB* 'DE91C) #(H 9E'1 C'F B'&/ F6'DJ 'JG J9FJ ('D#.J1 C'F B'&/ EB'HE) DD:2H 'D%31'&JDJ DD(F'F HD(J1H* C'F 1E2 AD37JFJ (D' 4C #.7# %J AJ HB*G' H#.7# E' (9/G' (3 6DH' AJ 'DH,/'F 'DAD37JFJ HDDJHE %J.,Positive
5268,62064999,(FA3 'DHB* CF* A*1) (EC'F C+J1 B1J( CF* EA1: A*1) 9DI 'D17 %F*,Neutral
5269,62064996,"D' %F* %F* 9ED* BA2) GJC #F' E(3H7 9DJG' %J CJA CJA (D4 'DE4H'1 E9 E9 J'31 91A'* H#F' #-CJ DC 4:DG DE' CF' H#F* AJ 'DE9*BD 3JDJF C'F* (/G' *5/1 'D5H1 H#F' AJ ('DJ 9'1A 'DE,*E9 'DAD37JFJ CJA (4*:D %FG ('D#.1 1- JBHDH' G0' #(F E3$HD (C1) 'DE3$HD (7D9G #HCJ A#F' ( C'F* J9FJ (* ( (F4HA 5H1 J9FJ 5H1 D%DC E9 J'31 91A'* H#F' ('DF3() %DJ C'F D'2E G/HD E' J7D9H' D#FG *5/J1GE (J922 AC1) %FG %F* #(F E3$HD AD37JFJ.",Positive
5270,62064995,%J (%*,'G AD37JF H('*,'G 'DB6'J' 'DE-DJ) 'DE51J).,Neutral
5271,62064994,(#/J DG EG'E %JG 9F/G' '-*J', H%DG' 'G (9/ HA') J'31 91A'* C'F* FG'J) #J '1*('7 %DDJ ('DE$33) 'DAD37JFJ) %JJG HEFG' CE'F 'F*G'! %J AJ *B/J1J 'D4.5J %JJG '1*('7 G0G 'DE$33) (#J 9ED F6'DJ J9FJ %JJG A' ' G0' CE'F 13. AC1) %FG 9EDJ 'D3J'3J GH EF ,H' 'D3'-) 'DE51J).,Negative
5272,62064993,J9FJ -*I 'DA*1'* %DDJ CF* AJG' AE51 A#F' CF* #C+1 'D*2'E' (J 'D9ED AJ 'D#71 'D3J'3J) 'DAD37JFJ) A#F' CF* B1J( ,/' EF J'31 91A'* 'JG HA*1) CF* E3*4'1H %JJG HDH J9FJ 'DE3*4'1 H(E9FI (D' 1'*( HD' 'G %JJG EF'5( J9FJ E3*4'1J) (3 A9DJ' %JG #F' CF* B1J( EFG ,/' HC'F (JF 9D'B) .'5) HCF* ('!,Positive
5273,62064992,'J J9FJ 4HA 'DA*1) EF0 'G FG'J) 'D EF (/'J) 'D*39JF'* %JJG D' HA') 'J J'31 91A'* (D' 4C #F' CF* #C+1 'D*2'E' ('D9ED 'DAD37JFJ EF ,H' AD37JF 9F EF E51,Negative
5274,62064991,"#HCJ 7( 1'EJ (/J #3#DC E' B(D 2011 GJC (/J #,1( #E3CG' 4H C'F* E3'-'* 'D9ED (AD37JF DAD37JF AJ E51",Neutral
5275,62064990,7(9' %JG H#F* 9E (* #5D DCJAJ) *1CJ() 4.5J*J (D' 4C %FG -1( (J1H* 'D#GDJ) H+E 'D:2H 'D%31'&JDJ 4CD* 4.5J*J.,Neutral
5276,62064964,""G (3D'-GE ( ,'G2J*GE H*6-J*GE "D'A 'DEF'6DJF %JG J9FJ DD#3A %FG (1:E 'DC+J1 EF 'D0C1I H'DE9DHE'* -HD 'D-1( AJ D(F'F (3 'DF'3 (**F3I %FG AB/F' 50,000 EB'*D. %JJG 4GJ/ 'JG EF'6D ED*2E (B6J*G AJ G0G 'DE91C) A(D'4C E4 -B/1 -J'*J #F3I G'DH,HG HD' G0' 'D%JE'F.",Negative
5277,62064962,(/J #,1( #3E9 B5*C ('D-/+ #H 'D5H1) %DDJ JJ #H #HD 4J! (J.71 DC JECF GJC 4. J9FJ %0' E' '39'A'*C 4 0'C1*C C+J1 AJ -'D) AD37JF H'D'-*D'D H HAJ -'D) E51 CE'F 'DB5) #H 'D.(1,Neutral
5278,62064907,"%DDJ -5D %FG DE' 5'1* .DJF' FBHD (/'J'* 9EDJ'* 'D*7(JB /'.D 'D.DJ, 'D91(J #H 'D/9H) DD*7(J9 B(D 'D*7(JB 'D/9H) DD*7(J9. 2 'DHAH/ 'D%31'&JDJ) %DDJ (*J,J 'D2J'1'* %DDJ C0' 'DEHBA 'DH-J/ HCE C'F* EH'BA 'D/HD G0G 'DEB'79) D%31'&JD J9FJ H9F/G' BH'FJF EB'79) #5D' D%31'&JD (9/ G0G 'D/HD EHBAG' 'D13EJ %FG F-F' 6/ %31'&JD EHBAG' 'D13EJ 'DEC*H( %FG %-F' 6/ %31'&JD H'D49( 1'A6 'D2J'1) 'D%31'&JDJ).",Negative
5279,62064961,"G'G'G' 1'A'D E51 JH1'E 'DAD37JFJ D%FG (/J #,1(GE FA3 'D4J! (3 (/J #,1( #B79GE ('D#3&D) %0' %0' (/J #3#D %F* #HD #HD ('D ('D9'/) CE'F EFBHD %FG CDF' EF F4# (81HA 3J'3J) ('D61H1) (3 AJ 'DB5) #H 'D-'/+) #H. #H 'D.(1 %DDJ #H 'D5H1) %DDJ (*-HD 'D49H1 *(9F' DA9D 3J'3J H(9/JF (J5J1 AJ GF/J) AJ 7H4) E9 'D'-*D'D H(-'D *CAJ 7H4) E9 'D E9 'DF8'E 'DE51J.",Negative
5280,62064933,%JG E4 (3 E9 'D9/H 'DE-*D HDCF CE'F E9 'D/JC*'*H1J'* 'DE-J7) %JJG %DDJ (/G' *3C* 5H*C H(/G' %JG *B*D 92JE*C H(/G' *4HG 5H1*C. %JJG AAG 3F CE'F #/1C* %FG AD37JF E-() H'F*E'! (3 CE'F AD37JF 'D'D*2'E HF6'D H+EF -*/A9H' AJ CD D-8) AJ -J'*C 'JJ HC'F,Positive
5281,62064932,HH69F' AJ CH1F1 H E-'51*F' (BH'* H'G HE-'HD) EF9 'D,EGH1 EF 'DH5HD %DI *-J) 'DEF'6DJF H'DEB'*DJF .1H,' EF (J1H* CE'F #97'FJ %-3'3 (#FG -*I AJ E51 GH AJ (D/F' 'D91(J H'G HAJ #16F' E91C) AD37JF E91C) H%0' (/C 'JG *+(* '3E AD37JF HB6J*G' - - *AH* CE'F AJ E91C).,Negative
5282,62064931,H'DJ -'HDF' F7D9 E,EH9) EF 'DAD37JFJJF H'DE51JJF 'DEF'6DJF D'3*B('D 'DBH'* #+F'! E1H1G' ('DE1'C( .'1,) EF (J1H* E1H1' (BF') 'D3HJ3 H7(9' %JJG 'D'67G'/ 'D#EFJ AJ E51. %JJG,Negative
5283,62064930,"'D,1JE) 'D%31'&JDJ) AJ (J1H* HAJ :2) 9DI D(F'F H#F' CF* D3) 5:J1 (3 CF* E4'1C %JG ('D3G1 9DI 'D*J C12 (FBD 'DE9DHE'* HG0' GJC #97'FJ %-3'3 (EDCJ) DDB6J) ('D'F*E'! ( (#FG B6J) 'D4.5J) %JG (9/JF 7(9' E9 .1H, 'DEB'*DJF AJ *FJF H+E'FJF.",Positive
5284,62064929,"%DDJ (*J,J %0' %F* %J ,EGH1F' E*0C1. J9FJ AJ HB* 'D',*J'- 'D%31'&JDJ C'F AJ DAD37JF DDEF8E) AJ E51 H#FC1 AJ B(15 %JG H('D*'DJ C'F /'&E' E9DHE'* 'DE91C) H'D(J'F'* 'D13EJ) (*7D9 J' 9F 71JB EC*( B(15 J' 9F 71JB 'DB'G1) GH EFG' %DI 'D9'DE AC'F AJ /H1 EGE D%(B'! 'D-/+ H%9D'E 'D9'DE (*A'5JD.",Positive
5285,62064928,"G H (-CJ 'DD:*JF 'JG (3 JECF (*0C1 'D#HDI 'D-H'/+ AJ *FJF H+E'FJF %JJG HB* 'D:2H 'D%31'&JDJ 'D',*J'- D(J1H* H5'1 4J&JF 'H E**'DJJF %JG 'D#HD C'F 'D'-*J', 'D/'&E 'JG DD9ED 'D*7H9J AJ E51 #FC *CHF B'9/ 9DI 'D*J C12 E3*FJ 'D13'&D.,Neutral
5286,62064927,#E C'F /'&E' AJ 'D*G/J/ ('D9EDJ'* 'D%31'&JDJ) (/!' EF 'DA1/'F %JJG AJ ':*J'D 'DBJ'/'* 'DAD37JFJ) H:J1GE AC'F /'&E' AJ G0' 'D*G/J/ 'D#EFJ (3 #CJ/ EH'AB) C#FG G' 'D*F4&) #CJ/ C'F %DG' /H1 EGE ,/' AJ *1CJ() 4.5J*J H-J'*J (3 (9*B/ E51 (9/ E' *1CF' D(F'F HFBDF' %DI E51 %JJG E51 %DDJ (/#* *-33FJ ( AD37JFJ*J 1:E %FJ E51J,Positive
5287,62064926,"7AD 'G H#F' 5:J1 E*H',/ /'&E' AJ 'DACG'FJ AJ 'DE93C1 J' AJ 'D(FC 12 J' AJ HB* B5A 'D7J1'F ACE'F 4A*H *9DE* H9/* -H'DJF EF'6DJF 7HD 9E1J 'JG H('D*'DJ *$+1 C+J1 AJ F4#*J 4A* /E C*J1 AJ D(F'F B5A 94F' A*1) 7HJD) *-* AJ ED',& *-* 'DB5A 'D%31'&JDJ.",Negative
5288,62064925,J9FJ 4HA #CJ/ %FG %J ' .DB* AJ (J1H* "G H('D*'DJ %JG H.DB* D' 9'&D) 3J'3J) H('D*'DJ CE'F *1(J* AJ #H3'7 'D-1( 'D#GDJ) %JJG H H. (/'J) 'D:2H 'D%31'&JDJ H ' ' -H'DJF 'DACG'FJ E1C2 BJ'/) EF8E) 'D*-1J1 %JG H%DDJ CF* GF'C.,Negative
5289,62064923,5'1 AJ 9D'B) 4.5J) E9 AD37JF #C+1 EF %FG %F* 7D9* AJ (J* EECF JCHF AJ C+J1 1EH2 (JF-CI AJG C+J1 9F AD37JF H4HA* C+J1 4.5J'* %E*I 5'1 'D 'DCD E9 AD37JF.,Positive
5290,62064922,"C'F 1J-DJ -'DC C'F* H'-/ EF 'DAD37JFJ) H#F' 9'1A -'A8GE 'DAD37JFJ) CJA (/GE G'G'G' 7J( 1:E #F' (/J #3#DC %F* %E*I 'C*4A* AD37JF #HD' 7(9' J9FJ JECF #59( %4J G0' 'D3$'D DF'3 E+DC D%FG ( ( #8F EF'3(*GE HGJ AD37JF -'61) (CD EC'F (3 (/J J9FJ 94'F CE'F #*,'H2 4HJ) HB* %JE*I",Neutral
5291,62064921,%F* G'G'G' E('41) J9FJ.,Positive
5292,62064920,7J( GDB GDB G'J (F1,9 DG' (3 #F' CF* (-61DC %J'G' (3 EFJ-.,Neutral
5293,62064919,J9FJ G0' AD37JFJ D%FG GJ AB7 AD37JFJ' (*5J1 (*5J1 4E9J AJ #J EC'F ".1 (3 AD37JFJ' 7(9' D%FG 'DH'D/ %JG %DG *'1J. 7HJD AJ 'D9ED 'DH7FJ 'DAD37JFJ A'DF'3 *3*3GD '.*5'1 C 'G 3J'3J' #H AC1J' AJ %7'1 9'&D*C H#GDC.,Positive
5294,62064917,J9FJ %J ( (D:) +'FJ) %FG %F* (*C1G '.*2'D C %(F E3$HD.,Negative
5295,62064916,"G0G G0' 4J! 'D4J! 'D+'FJ GH %FG G0' 9DI 'DEHBA 'D13EJ AJ EHBA 'DF'3 *BHD DF' 13EJ (3 GH E4 EHBA 13EJ 4(G 13EJ %DDJ GH EHBA 1&J3 E,D3 'D#E) 'DCHJ*J E12HB 'D:'FE E,D3 'D#E) AJ 'DCHJ* E$33) EF*.().",Negative
5296,62064913,FA3 'D5J:) E('/1) 'D3D'E 'D91(J) -D 'D/HD*JF HAJ -/H/ 67 FA3 'DCD'E J9FJ E' #BHD DC 'DCHJ* C'F* +H1J) H5'1*.,Neutral
5297,62064911,'D 'D-CHE) 'DCHJ*J) EHBAGE 'D*3HB H'6- EHBAG' EF 2003 EH E('/1) 'D3D'E 'D91(J) %DI 'DJHE D'-8 #1,9 %DI 'D.7'('* 'D 'D 'D%9D'EJ) FA3 'D.7'( FA3 'D FA3 'D#DA'8 -*I BH'* EF.,Positive
5298,62064910,"EH'6J9 'D*7HJ1 9F/ 'D-CHE'* 'D.DJ,J) 'D#.1I 2'/* (E9FI %FG 5'1 'DEH6H9 9DI #J 5'1* 'DDB'!'* 9DFJ) 5'1 'D3D'E 9DFJ 5'1 *1HJ, #F' CD EF G0' 2015 2006 2000 H7000 5'1 'D*1HJ, 9DFJ.",Positive
5299,62064909,#H .DJF' FBHD AJ EF8E'* E,*E9 E/FJ AJ ,E9J'* 3J'3J) HAJ ,E'9'* (*B/1 *9(1 9F 1'JG' (E' J.5 'DB6J) 'DAD37JFJ) (9C3 #:D( 'D/HD 'D.DJ,J) 'D#.1I A('D*'DJ 5'1 H5'1 AJ .DJF' FBHD 5'1 AJ %FG D' H'DDG G0G. G0G 'D/HD) 'DH-J/) AJ 'D.DJ, %DDJ D'2'D* E9'F' E9 %FG J9FJ EF H,G) 'DF81 %FG CD 'D49H( 'D.DJ,J) D' *2'D E9 AD37JF D' J:1C 'D#3H'B %JG A' A5'1 G0' 'DEH6H9 %DDJ -5D %FG DE' 'D 2'/*.,Positive
5300,62064908,(4CD (4CD 9'E J9FJ (4CD #+(** 'D%-5'&J'* HC0' %FG #:D( 'D49( 'D.DJ,J CD 'D49H( 'D.DJ,J) (F3() #H (#.1I (F3( E*A'H*) E9'/J) #H 1'A6) DD*7(J9 E9 %31'&JD DE' 4'AH' 'DAD37JFJJF G0' 'DEH6H9 %FG H'DDG 'D/HD) 'D.DJ,J) 'DH-J/) %DDJ .7'(G' 'D13EJ E*AB E9 .7'( 'D49(J H.7'(G' 'D9DFJ E*3B E9 .7'(G' 'D31J HAJ A9'DJ'* EH,H/) D/9E 'DB6J) 'DAD37JFJ) HAJ H,H/ AD37JFJ 3'(G HAJ -1J'*.,Positive
5301,62064934,B1'1J %FG #F' ED*2E (G' 'DB6J) H-*/A9 'D+EF %JJG HA6D* #/A9 'D+EF,Negative
5302,62064935,"1'EJ %F* %F* (*BHD %FG AJ E51 922*DC AD37JFJ*C H#F' 'JG ('DA*1) %DDJ CF* AJG' (E51 C'F 9F/J 49H1 %FG #F' EECF E51 *CHF J9FJ %J #F' (1H- H(',J 9DI AD37JF (3 C'F 9F/J 49H1 %FG #F' EECF E' #1H- #6D GHF H9F/J 9DI AD37JF %J %J C+J1 EGE H H( (#EJ'D (C+J1 CEJ'* EF EH,H/) EECF JCHF EF AD37JF #F' 9F/J *#+J1 GHF C+J1 #C+1 (3 E'. E' CF* (#91A #H5AG.",Neutral
5303,62064936,E51 CJA (*922 AD37JFJ) 'DH'-/,Neutral
5304,62064950,"#H (D/ %J J3D(C GHJ*C ('D9C3 'F* AJ E51 %F* -'33 ( E51J*C -*I DH %F* E4 E51J J9FJ JBHD AJ -'D*J #F' E51J H#EJ 'DE51J) H#GDJ E51JJF H('D*'DJ 9F/J ,'F( E51J (3 -*I DH %F* E4 E51J 3GD ,/' %FC *-3 %FC E51J AJ -J'*C AJ E51 (/HF #F *AB/ GHJ*C (/HF #F *AB/ *EJ2C 'DAD37JFJ H'D*2'EC 'DAD37JFJ #H EGE' C'F* ,F3J*C 'D#.1I AE51 CE'F (3E- (G0' 'D.DJ7.",Positive
5305,62064960,#F' (D4* *-CJ DG :5(' 9FC CE'F (C'ED %1'/*J 1'- #A*- E5'1JF ('D-DB),Negative
5306,62064959,%JG H'D*FJF %JJG E4 -J#+1 H9DI GHJ*J HD' (JFJ H(JF -'DJ HD' AJ 1$J) 'DF'3 %DDJ -6DFJ E51J AD37JFJ :5(' 9F 'D71AJF H%J4 1#JGE J9FJ,Neutral
5307,62064958,%J D' 'D'-*D'D %J %J %DDJ (JB11 G0' '(F 'D/'.D H'D.'1, H67 H48 H:2) H6A) H%F* (*AH* H%F* (*7D9 %F* (*'./ GHJ) AD' 'D'-*D'D %DDJ - J-// GHJ*J 'DAD37JFJ) H'F*E'! 'DAD37JFJ HD' 'D/C*'*H1J) AJ E51 - *B11 %FJ E51J HD' E4 E51J H*97JFJ H1B %J J9FJ %J #F' E*-11 EF '-*J',J D#H1'B EF 'D'-*D'D H'D/JC*'*H1JG 'D*FJF E*.DAJF H'D*FJF E,1EJF.,Negative
5308,62064957,A' HH -J6DH' J9FJ CE'F CHFJ AD37JFJ %FG.,Neutral
5309,62064956,(3 DH *9*B/ %FG %J *3EJ*J AD37JFJ GH FH9 EF 'D*4CJC AJ ,F3J*J #H GHJ*J 'DE51J (*CHF E,FHF J9FJ GJ HBD* G0' DD#1'6J (4CD H'6- A#F' E51J :5(' 9FC HA.H1 %FJ AD37JFJ :5(' 9FC.,Negative
